SpatialDim,ParentLocation,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI
CZE,Europe,2011,20.80231,20.19722,21.40325
CZE,Europe,2012,18.80054,18.26341,19.46184
CZE,Europe,2013,18.07482,17.56132,18.61777
CZE,Europe,2014,18.27818,17.75865,18.87418
CZE,Europe,2015,17.5159,16.97963,18.00046
CZE,Europe,2016,16.62194,16.14598,17.15723
CZE,Europe,2017,16.99135,16.60592,17.51063
CZE,Europe,2018,17.50349,17.10544,18.0366
CZE,Europe,2019,14.34125,13.95964,14.79007
DEU,Europe,2010,15.05866,14.81127,15.33349
DEU,Europe,2011,15.41786,15.13978,15.6973
DEU,Europe,2012,13.75633,13.52399,13.97429
DEU,Europe,2013,13.26872,13.0488,13.49007
DEU,Europe,2014,12.47156,12.25233,12.66096
DEU,Europe,2015,12.64463,12.43664,12.83821
DEU,Europe,2016,11.65641,11.46759,11.85068
DEU,Europe,2017,11.77804,11.58353,11.97988
DEU,Europe,2018,11.69647,11.50615,11.89776
DEU,Europe,2019,10.73096,10.56385,10.9266
DJI,Eastern Mediterranean,2010,20.58046,7.72472,43.47329
DJI,Eastern Mediterranean,2011,20.825,7.69446,44.30809
DJI,Eastern Mediterranean,2012,21.15661,7.65601,45.4185
DJI,Eastern Mediterranean,2013,20.71166,7.68731,43.98085
DJI,Eastern Mediterranean,2014,20.00309,7.74551,41.67919
DJI,Eastern Mediterranean,2015,20.38808,7.69829,42.97678
DJI,Eastern Mediterranean,2016,20.4687,7.68239,43.26661
DJI,Eastern Mediterranean,2017,20.89987,7.63318,44.68573
DJI,Eastern Mediterranean,2018,20.38832,7.6719,43.03289
DJI,Eastern Mediterranean,2019,19.98484,7.70165,41.72747
DMA,Americas,2010,7.86285,5.11058,11.45769
DMA,Americas,2011,7.69866,5.15198,11.88909
DMA,Americas,2012,8.1195,5.65602,12.25717
DMA,Americas,2013,7.8932,5.52052,11.87712
DMA,Americas,2014,8.35549,5.79915,11.68407
DMA,Americas,2015,8.8134,6.08667,12.74714
DMA,Americas,2016,8.8778,6.03979,13.58682
DMA,Americas,2017,9.23309,6.41459,13.15649
DMA,Americas,2018,8.74675,6.06211,12.59405
DMA,Americas,2019,8.22238,5.7807,12.05088
DNK,Europe,2010,12.26529,11.20607,13.48441
DNK,Europe,2011,12.98285,11.82434,14.32845
DNK,Europe,2012,11.44257,10.47187,12.59488
DNK,Europe,2013,10.96574,9.96609,12.08508
DNK,Europe,2014,10.39104,9.48298,11.48063
DNK,Europe,2015,10.72585,9.78378,11.81336
DNK,Europe,2016,9.77846,8.91201,10.75372
DNK,Europe,2017,9.96918,9.06712,10.99886
DNK,Europe,2018,10.01519,9.11176,11.057
DNK,Europe,2019,9.65653,8.77214,10.69362
DOM,Americas,2010,7.52421,4.62784,11.54817
DOM,Americas,2011,7.04065,4.38227,10.50576
DOM,Americas,2012,7.461,4.91372,10.59754
DOM,Americas,2013,7.21616,4.69338,10.92008
DOM,Americas,2014,7.69651,4.78944,11.31591
DOM,Americas,2015,7.87327,4.92256,11.53059
DOM,Americas,2016,8.01817,5.05122,11.72361
DOM,Americas,2017,8.32237,5.16301,12.22692
DOM,Americas,2018,8.00486,5.14046,11.43381
DOM,Americas,2019,7.58534,4.66606,11.51781
DZA,Africa,2010,21.27312,13.91765,32.38882
DZA,Africa,2011,21.55503,14.02675,33.06032
DZA,Africa,2012,22.75584,14.57366,35.60189
DZA,Africa,2013,21.19187,13.86563,32.31641
DZA,Africa,2014,22.63854,14.53916,35.12081
DZA,Africa,2015,22.49486,14.45622,34.9149
DZA,Africa,2016,23.05572,14.73256,35.91819
DZA,Africa,2017,23.32959,14.84479,36.41261
DZA,Africa,2018,22.72761,14.57291,35.29648
DZA,Africa,2019,22.68313,14.54004,35.2878
ECU,Americas,2010,17.47493,14.91846,20.44792
ECU,Americas,2011,17.10048,14.51015,19.89514
ECU,Americas,2012,17.73954,15.14495,20.19302
ECU,Americas,2013,18.12336,15.18718,20.96793
ECU,Americas,2014,18.55831,15.64971,21.8058
ECU,Americas,2015,17.72879,15.18458,20.40013
ECU,Americas,2016,17.16539,14.77796,20.41005
ECU,Americas,2017,15.83787,13.36144,18.46231
ECU,Americas,2018,16.3823,14.19669,19.33812
ECU,Americas,2019,16.54855,13.17996,20.05438
EGY,Eastern Mediterranean,2010,60.83491,39.24549,88.936
EGY,Eastern Mediterranean,2011,59.31687,38.46211,86.27511
EGY,Eastern Mediterranean,2012,60.50464,39.13121,88.35211
EGY,Eastern Mediterranean,2013,61.92892,39.81155,90.6171
EGY,Eastern Mediterranean,2014,62.02213,39.88878,90.31205
EGY,Eastern Mediterranean,2015,61.56171,39.67419,90.10401
EGY,Eastern Mediterranean,2016,61.96814,39.85205,90.78324
EGY,Eastern Mediterranean,2017,62.04866,39.89068,90.79429
EGY,Eastern Mediterranean,2018,62.19745,39.95588,90.85945
EGY,Eastern Mediterranean,2019,63.15743,40.38329,92.33056
EMR,,2010,44.49082,39.41569,51.03716
EMR,,2011,43.91316,38.65951,49.58731
EMR,,2012,44.66675,39.2917,50.51059
EMR,,2013,45.70842,40.24692,51.83296
EMR,,2014,44.20543,38.96947,50.16202
EMR,,2015,44.86908,39.68387,50.85758
EMR,,2016,43.85695,38.58203,49.57289
EMR,,2017,43.64261,38.5438,49.40983
EMR,,2018,45.70891,40.49364,51.63183
EMR,,2019,43.32542,38.19491,48.78951
ERI,Africa,2010,22.41942,9.0376,48.24995
ERI,Africa,2011,22.7158,9.04299,49.2829
ERI,Africa,2012,22.69251,9.06582,49.23012
ERI,Africa,2013,22.20768,9.08545,47.56205
ERI,Africa,2014,21.30527,9.08695,44.2791
ERI,Africa,2015,22.33113,9.09241,47.92936
ERI,Africa,2016,22.30357,9.10062,47.78535
ERI,Africa,2017,23.55812,9.13387,53.08131
ERI,Africa,2018,22.98061,9.13757,50.70764
ERI,Africa,2019,22.74486,9.18951,50.66225
ESP,Europe,2010,12.71701,12.47,13.01663
ESP,Europe,2011,13.08877,12.84479,13.38864
ESP,Europe,2012,11.8292,11.60505,12.07726
ESP,Europe,2013,11.21636,10.97721,11.46988
ESP,Europe,2014,10.30841,10.11718,10.52145
ESP,Europe,2015,11.11022,10.88471,11.36201
ESP,Europe,2016,10.03888,9.85031,10.2635
ESP,Europe,2017,10.20704,9.98955,10.44456
ESP,Europe,2018,10.07741,9.87789,10.29804
ESP,Europe,2019,9.3416,9.1399,9.55504
EST,Europe,2010,8.46857,7.71746,9.27291
EST,Europe,2011,7.65399,6.98805,8.4513
EST,Europe,2012,7.37921,6.70038,8.08678
EST,Europe,2013,7.63221,6.94068,8.37679
EST,Europe,2014,7.84577,7.20249,8.70472
EST,Europe,2015,6.74558,6.09517,7.28814
EST,Europe,2016,6.19576,5.5436,6.90092
EST,Europe,2017,5.89878,5.21202,6.51319
EST,Europe,2018,6.70458,6.13893,7.43273
EST,Europe,2019,6.35007,5.83061,6.94091
ETH,Africa,2010,22.26304,13.02533,33.71992
ETH,Africa,2011,22.38095,13.07007,33.96867
ETH,Africa,2012,22.08561,13.00665,33.3171
ETH,Africa,2013,22.07112,13.03012,33.29617
ETH,Africa,2014,21.94154,13.01398,32.87573
ETH,Africa,2015,22.11803,13.06579,33.25946
ETH,Africa,2016,22.17223,13.08889,33.33216
ETH,Africa,2017,22.2304,13.12149,33.52825
ETH,Africa,2018,22.23241,13.12958,33.3564
ETH,Africa,2019,21.80471,13.01973,32.46954
EUR,,2010,18.7488,17.86488,19.9509
EUR,,2011,19.17515,18.08134,20.65414
EUR,,2012,18.0306,16.86592,19.58339
EUR,,2013,17.56861,16.49859,18.85487
EUR,,2014,17.0275,16.13605,18.1637
EUR,,2015,16.79347,15.8629,18.00422
EUR,,2016,15.93261,14.97018,17.24349
EUR,,2017,15.80217,14.89319,16.98899
EUR,,2018,16.09504,15.26174,16.99658
EUR,,2019,14.88446,14.17326,15.90003
FIN,Europe,2010,7.06676,6.66306,7.47884
FIN,Europe,2011,7.03235,6.61393,7.44719
FIN,Europe,2012,6.32824,5.93987,6.70683
FIN,Europe,2013,6.19898,5.83999,6.56606
FIN,Europe,2014,5.77196,5.42941,6.09491
FIN,Europe,2015,5.82623,5.48561,6.16869
FIN,Europe,2016,5.39254,5.07178,5.71216
FIN,Europe,2017,5.37331,5.0597,5.68889
FIN,Europe,2018,5.57078,5.24835,5.89017
FIN,Europe,2019,5.46669,5.16262,5.76443
FJI,Western Pacific,2010,7.19301,3.78932,12.38893
FJI,Western Pacific,2011,7.03749,4.11849,12.23867
FJI,Western Pacific,2012,7.10199,4.08061,11.78405
FJI,Western Pacific,2013,7.12294,4.21278,12.09203
FJI,Western Pacific,2014,7.22564,4.28126,12.11918
FJI,Western Pacific,2015,7.32313,4.30772,11.85001
FJI,Western Pacific,2016,7.38893,4.17107,11.84241
FJI,Western Pacific,2017,7.45195,4.21081,12.40472
FJI,Western Pacific,2018,7.51985,3.99361,12.48367
FJI,Western Pacific,2019,7.36073,3.69132,11.78183
FRA,Europe,2010,14.4533,14.16692,14.7264
FRA,Europe,2011,14.72045,14.43635,15.01263
FRA,Europe,2012,13.28604,13.02636,13.57806
FRA,Europe,2013,12.94845,12.681,13.21516
FRA,Europe,2014,11.87684,11.61421,12.12139
FRA,Europe,2015,12.20689,11.98647,12.42366
FRA,Europe,2016,11.24407,11.0198,11.45657
FRA,Europe,2017,11.2922,11.07608,11.53546
FRA,Europe,2018,11.22835,11.05086,11.42786
FRA,Europe,2019,10.45709,10.26675,10.65369
FSM,Western Pacific,2010,7.55417,3.09626,17.83785
FSM,Western Pacific,2011,7.3519,3.50164,16.64157
FSM,Western Pacific,2012,7.46286,3.5419,15.40411
FSM,Western Pacific,2013,7.64291,3.63368,16.56216
FSM,Western Pacific,2014,7.37491,3.84012,15.10627
FSM,Western Pacific,2015,7.65392,3.83527,15.18239
FSM,Western Pacific,2016,7.73425,3.81282,16.12556
FSM,Western Pacific,2017,7.6179,3.33295,15.3182
FSM,Western Pacific,2018,7.63087,3.3315,15.63011
FSM,Western Pacific,2019,7.78563,3.26613,15.61128
GAB,Africa,2010,25.25444,6.48763,76.66222
GAB,Africa,2011,25.36521,6.50037,77.24653
GAB,Africa,2012,25.71197,6.52713,79.02543
GAB,Africa,2013,25.17365,6.48567,76.46181
GAB,Africa,2014,24.74257,6.4578,74.44256
GAB,Africa,2015,26.12616,6.57215,81.24895
GAB,Africa,2016,26.67274,6.61792,83.89105
GAB,Africa,2017,25.89724,6.56248,80.21896
GAB,Africa,2018,26.25771,6.59333,82.03762
GAB,Africa,2019,26.28642,6.59081,82.24076
GBR,Europe,2010,13.17134,12.73784,13.61412
GBR,Europe,2011,13.41139,12.90047,13.84094
GBR,Europe,2012,12.13746,11.73151,12.56071
GBR,Europe,2013,11.82121,11.38341,12.21961
GBR,Europe,2014,10.95413,10.54567,11.27995
GBR,Europe,2015,11.08279,10.68429,11.45538
GBR,Europe,2016,10.18747,9.8356,10.48203
GBR,Europe,2017,10.09013,9.70269,10.44954
GBR,Europe,2018,10.06647,9.71265,10.39658
GBR,Europe,2019,9.51575,9.171,9.82499
GEO,Europe,2010,22.83911,17.2407,29.46214
GEO,Europe,2011,25.97638,19.47627,33.98271
GEO,Europe,2012,25.60431,18.77106,34.23745
GEO,Europe,2013,23.91735,18.11039,31.48638
GEO,Europe,2014,22.75555,18.22012,28.40909
