,SpatialDim,ParentLocationCode,TimeDim,Dim2,AirPollDALYs,Low,High
33864,SDN,EMR,2017,GHECAUSE_GHE000000,3882.512,2529.783,5173.819
33865,CAF,AFR,2017,GHECAUSE_GHE000000,9775.114,8224.706,11483.827
33867,TGO,AFR,2016,GHECAUSE_GHE000390,2936.152,2481.46,3332.691
33874,GHA,AFR,2013,GHECAUSE_GHE001180,452.918,291.543,643.681
33880,GBR,EUR,2019,GHECAUSE_GHE000680,21.844,10.339,39.148
33881,UZB,EUR,2014,GHECAUSE_GHE001140,686.177,368.632,1123.51
33882,COL,AMR,2018,GHECAUSE_GHE001130,303.786,187.972,430.415
33885,ESP,EUR,2015,GHECAUSE_GHE001130,129.078,75.946,173.458
33889,PHL,WPR,2019,GHECAUSE_GHE000680,120.87,84.611,157.231
33891,VNM,WPR,2012,GHECAUSE_GHE001180,276.615,127.068,471.472
33892,BLR,EUR,2014,GHECAUSE_GHE001180,43.926,13.43,90.491
33893,TZA,AFR,2011,GHECAUSE_GHE001140,991.414,654.161,1352.339
33894,KWT,EMR,2014,GHECAUSE_GHE000000,995.869,807.988,1183.18
33902,SAU,EMR,2016,GHECAUSE_GHE000000,2302.437,1778.674,2829.872
33905,CYP,EUR,2019,GHECAUSE_GHE000390,9.5,4.288,15.67
33909,BEL,EUR,2016,GHECAUSE_GHE000680,40.316,19.843,68.659
33912,COM,AFR,2017,GHECAUSE_GHE000680,4.888,4.055,5.665
33915,CUB,AMR,2016,GHECAUSE_GHE001140,134.114,60.862,232.135
33917,ALB,EUR,2010,GHECAUSE_GHE000000,1951.224,1437.187,2514.505
33918,MUS,AFR,2018,GHECAUSE_GHE000000,749.581,488.512,1055.091
33920,OMN,EMR,2012,GHECAUSE_GHE001130,1625.226,1070.967,2097.274
33926,ITA,EUR,2011,GHECAUSE_GHE000390,18.535,10.43,27.193
33929,BLZ,AMR,2014,GHECAUSE_GHE000000,860.162,482.297,1226.058
33932,BHR,EMR,2018,GHECAUSE_GHE001180,135.063,61.433,241.617
33933,LUX,EUR,2016,GHECAUSE_GHE001140,31.986,12.155,57.476
33937,BEL,EUR,2014,GHECAUSE_GHE001130,168.191,101.749,223.725
33938,BHR,EMR,2011,GHECAUSE_GHE001140,226.024,121.712,346.825
33939,AGO,AFR,2015,GHECAUSE_GHE000680,41.696,29.119,54.38
33940,JAM,AMR,2011,GHECAUSE_GHE001130,248.55,152.916,348.848
33943,GNB,AFR,2012,GHECAUSE_GHE001140,1521.106,1002.599,2083.393
33945,BEN,AFR,2011,GHECAUSE_GHE000000,6794.848,6010.385,7582.104
33950,ECU,AMR,2018,GHECAUSE_GHE000000,607.637,437.788,841.534
33965,DEU,EUR,2012,GHECAUSE_GHE000680,42.121,21.417,70.971
33966,PAN,AMR,2014,GHECAUSE_GHE001180,33.084,8.263,77.129
33968,MDA,EUR,2019,GHECAUSE_GHE001180,41.997,11.091,99.425
33969,JAM,AMR,2013,GHECAUSE_GHE000680,52.861,24.261,89.859
33971,CRI,AMR,2015,GHECAUSE_GHE000390,76.212,46.003,111.842
33978,JPN,WPR,2016,GHECAUSE_GHE000390,47.255,19.282,81.033
33980,DEU,EUR,2013,GHECAUSE_GHE001180,54.993,14.049,126.546
33981,MWI,AFR,2011,GHECAUSE_GHE001180,421.096,283.426,587.819
33982,DJI,EMR,2013,GHECAUSE_GHE001180,327.693,205.308,471.049
33983,GRC,EUR,2014,GHECAUSE_GHE000390,45.416,21.259,72.529
33988,RWA,AFR,2016,GHECAUSE_GHE000680,61.838,51.751,71.266
33989,SVK,EUR,2016,GHECAUSE_GHE001130,460.137,287.528,597.565
33990,CMR,AFR,2016,GHECAUSE_GHE000680,48.633,40.384,56.844
33991,GHA,AFR,2011,GHECAUSE_GHE000680,23.478,19.36,27.369
33993,WPR,,2016,GHECAUSE_GHE001180,343.219,166.626,573.437
33995,URY,AMR,2018,GHECAUSE_GHE000390,32.213,8.862,67.624
33998,SUR,AMR,2011,GHECAUSE_GHE001180,62.393,20.93,131.225
34000,NPL,SEAR,2019,GHECAUSE_GHE001130,1032.798,791.402,1247.287
34004,BDI,AFR,2011,GHECAUSE_GHE000000,7204.702,6253.809,8250.591
34007,GHA,AFR,2015,GHECAUSE_GHE001130,1345.101,1055.424,1588.431
34009,SLE,AFR,2013,GHECAUSE_GHE000390,4161.501,3491.616,4720.849
34013,ISR,EUR,2018,GHECAUSE_GHE000390,31.848,16.996,47.644
34020,IRL,EUR,2016,GHECAUSE_GHE000390,15.563,4.463,32.841
34022,SWE,EUR,2011,GHECAUSE_GHE000390,11.766,3.257,25.035
34025,GUY,AMR,2018,GHECAUSE_GHE000000,2255.802,1541.673,3015.98
34026,SEN,AFR,2010,GHECAUSE_GHE001140,872.509,558.858,1240.753
34027,JPN,WPR,2011,GHECAUSE_GHE001130,134.197,81.104,176.284
34030,GBR,EUR,2014,GHECAUSE_GHE001140,44.157,18.024,76.675
34033,VEN,AMR,2010,GHECAUSE_GHE001130,550.162,355.439,750.746
34037,TON,WPR,2019,GHECAUSE_GHE001130,549.505,245.568,814.188
34038,MLT,EUR,2011,GHECAUSE_GHE000390,40.069,19.317,62.265
34039,CUB,AMR,2019,GHECAUSE_GHE001180,84.666,22.854,181.713
34041,JAM,AMR,2017,GHECAUSE_GHE001180,71.333,22.491,142.592
34042,KAZ,EUR,2015,GHECAUSE_GHE001130,1006.248,658.411,1359.724
34043,ROU,EUR,2010,GHECAUSE_GHE000680,69.134,37.523,112.588
34046,SLB,WPR,2019,GHECAUSE_GHE001180,671.401,399.496,1038.501
34049,BIH,EUR,2013,GHECAUSE_GHE001140,770.856,424.209,1214.07
34052,CHN,WPR,2019,GHECAUSE_GHE000000,1852.94,1401.61,2371.63
34059,KIR,WPR,2016,GHECAUSE_GHE001140,2336.05,1402.503,3386.851
34060,KAZ,EUR,2013,GHECAUSE_GHE001180,211.052,80.548,404.867
34064,TZA,AFR,2018,GHECAUSE_GHE001140,835.286,549.179,1145.002
34066,BWA,AFR,2013,GHECAUSE_GHE000680,33.542,23.169,44.395
34067,RWA,AFR,2014,GHECAUSE_GHE000680,60.726,50.834,70.17
34070,NPL,SEAR,2012,GHECAUSE_GHE000390,889.418,736.455,1020.608
34072,FSM,WPR,2018,GHECAUSE_GHE001130,3008.673,2100.635,3833.914
34075,URY,AMR,2010,GHECAUSE_GHE000680,29.03,11.437,55.351
34079,MUS,AFR,2016,GHECAUSE_GHE000000,740.999,479.252,1034.8
34083,AUS,WPR,2014,GHECAUSE_GHE001140,24.033,7.072,49.954
34087,MRT,AFR,2017,GHECAUSE_GHE000680,39.067,29.433,48.637
34088,BTN,SEAR,2010,GHECAUSE_GHE001140,402.183,217.949,621.766
34089,COM,AFR,2015,GHECAUSE_GHE000000,5193.512,4485.169,5900.438
34093,OMN,EMR,2010,GHECAUSE_GHE001180,108.381,35.18,206.071
34094,UGA,AFR,2013,GHECAUSE_GHE001180,482.305,324.382,663.586
34095,NOR,EUR,2012,GHECAUSE_GHE000390,13.006,3.54,28.381
34099,ISL,EUR,2011,GHECAUSE_GHE000390,11.316,2.9,25.815
34100,URY,AMR,2017,GHECAUSE_GHE000390,32.816,9.25,67.428
34101,ETH,AFR,2014,GHECAUSE_GHE001180,372.494,250.467,520.191
34105,KGZ,EUR,2016,GHECAUSE_GHE001130,1701.04,1219.877,2148.555
34107,ETH,AFR,2011,GHECAUSE_GHE001130,917.261,730.387,1079.076
34108,AGO,AFR,2013,GHECAUSE_GHE001140,944.984,545.615,1450.905
34111,MLT,EUR,2017,GHECAUSE_GHE001130,234.716,139.1,314.598
34112,ALB,EUR,2019,GHECAUSE_GHE000000,1347.757,907.296,1830.776
34114,BEL,EUR,2011,GHECAUSE_GHE001140,60.747,28.943,96.084
34117,ZMB,AFR,2018,GHECAUSE_GHE001180,404.414,263.621,578.144
34120,WSM,WPR,2012,GHECAUSE_GHE001140,953.187,537.497,1436.431
34122,BRA,AMR,2014,GHECAUSE_GHE000000,779.577,540.291,1058.675
34123,GAB,AFR,2019,GHECAUSE_GHE000000,1832.239,903.766,2847.3
34126,GEO,EUR,2010,GHECAUSE_GHE000000,3341.815,2462.861,4350.581
34127,CHL,AMR,2011,GHECAUSE_GHE001130,200.742,129.273,258.184
34139,KOR,WPR,2013,GHECAUSE_GHE000000,462.277,363.721,567.674
34152,GAB,AFR,2013,GHECAUSE_GHE000000,2197.544,1208.361,3285.751
34155,KAZ,EUR,2015,GHECAUSE_GHE001140,534.143,272.327,860.778
34159,POL,EUR,2015,GHECAUSE_GHE000390,92.42,53.71,132.678
34161,EMR,,2011,GHECAUSE_GHE000390,1109.636,865.23,1330.445
34163,BLZ,AMR,2014,GHECAUSE_GHE001130,356.127,162.185,515.893
34173,SVK,EUR,2010,GHECAUSE_GHE000390,124.668,69.263,182.168
34175,BLZ,AMR,2019,GHECAUSE_GHE000000,864.882,472.07,1279.703
34178,KWT,EMR,2010,GHECAUSE_GHE001140,220.337,121.426,346.726
34183,MYS,WPR,2017,GHECAUSE_GHE001180,116.765,35.199,252.474
34186,LSO,AFR,2014,GHECAUSE_GHE001180,1292.188,801.402,1967.458
34190,PAK,EMR,2016,GHECAUSE_GHE000680,102.286,78.242,125.404
34194,VEN,AMR,2015,GHECAUSE_GHE000680,46.217,20.34,88.416
34197,LSO,AFR,2019,GHECAUSE_GHE000000,8876.52,7319.733,10369.949
34199,LBR,AFR,2014,GHECAUSE_GHE000000,5329.159,4688.538,5932.787
34203,ARM,EUR,2012,GHECAUSE_GHE001140,303.988,157.557,492.861
34204,LAO,WPR,2014,GHECAUSE_GHE000000,5161.164,4483.066,5918.218
34208,ITA,EUR,2014,GHECAUSE_GHE001130,164.001,101.843,213.99
34212,ERI,AFR,2014,GHECAUSE_GHE001140,1518.442,974.808,2139.624
34214,YEM,EMR,2012,GHECAUSE_GHE001140,926.72,508.535,1487.71
34215,GNB,AFR,2013,GHECAUSE_GHE000680,38.473,32.157,43.881
34216,SOM,EMR,2014,GHECAUSE_GHE000680,56.892,47.209,66.369
34220,ROU,EUR,2015,GHECAUSE_GHE000390,149.378,70.157,239.231
34222,JPN,WPR,2018,GHECAUSE_GHE001130,103.861,60.285,139.958
34226,CRI,AMR,2017,GHECAUSE_GHE000390,73.304,43.208,106.243
34232,GLOBAL,,2013,GHECAUSE_GHE001180,448.531,247.656,703.927
34234,CPV,AFR,2018,GHECAUSE_GHE001130,776.04,527.39,1008.218
34236,WPR,,2019,GHECAUSE_GHE001130,566.141,397.205,730.526
34239,GUY,AMR,2019,GHECAUSE_GHE000000,2172.564,1437.0,2934.796
34240,GIN,AFR,2012,GHECAUSE_GHE001180,536.138,362.293,726.762
34241,VEN,AMR,2016,GHECAUSE_GHE000000,941.13,651.957,1322.81
34244,SRB,EUR,2012,GHECAUSE_GHE000000,2031.189,1534.689,2523.301
34246,GNB,AFR,2017,GHECAUSE_GHE000000,6831.505,5987.527,7689.196
34247,LTU,EUR,2018,GHECAUSE_GHE001140,129.735,51.35,227.809
34248,PAK,EMR,2014,GHECAUSE_GHE001180,998.823,568.802,1487.032
34249,UKR,EUR,2015,GHECAUSE_GHE000000,1754.761,1166.884,2369.15
34252,BDI,AFR,2018,GHECAUSE_GHE000390,2569.433,2162.486,2974.642
34254,URY,AMR,2018,GHECAUSE_GHE000680,25.269,9.258,48.916
34256,GRC,EUR,2015,GHECAUSE_GHE000390,46.79,22.328,73.221
34258,EMR,,2012,GHECAUSE_GHE000000,4214.83,3437.406,5022.683
34266,SOM,EMR,2014,GHECAUSE_GHE000000,7981.051,6936.68,9007.923
34269,VCT,AMR,2017,GHECAUSE_GHE001130,354.544,200.74,551.122
34276,SVK,EUR,2012,GHECAUSE_GHE001180,49.764,15.464,102.997
34282,MOZ,AFR,2014,GHECAUSE_GHE001140,2288.739,1477.424,3153.228
34283,ERI,AFR,2011,GHECAUSE_GHE001180,612.446,400.04,872.056
34284,LBR,AFR,2019,GHECAUSE_GHE000680,48.172,40.205,55.026
34285,MLI,AFR,2010,GHECAUSE_GHE001130,1172.733,940.92,1369.87
34287,EMR,,2013,GHECAUSE_GHE000390,1003.944,781.788,1208.792
34297,KWT,EMR,2019,GHECAUSE_GHE001130,627.618,449.618,788.089
34299,PAN,AMR,2015,GHECAUSE_GHE000000,426.097,291.04,561.21
34310,BFA,AFR,2011,GHECAUSE_GHE000390,3321.676,2788.71,3832.416
34316,FJI,WPR,2013,GHECAUSE_GHE000680,59.926,43.57,77.665
34334,GIN,AFR,2019,GHECAUSE_GHE001140,1328.638,887.063,1826.947
34335,COL,AMR,2015,GHECAUSE_GHE001140,108.39,55.256,172.166
34339,SVN,EUR,2010,GHECAUSE_GHE000390,31.886,17.141,47.584
34340,UZB,EUR,2018,GHECAUSE_GHE001180,86.597,33.222,156.817
34342,GNB,AFR,2014,GHECAUSE_GHE000390,3882.325,3290.276,4392.145
34345,IRN,EMR,2018,GHECAUSE_GHE001180,107.746,40.631,212.516
34348,SOM,EMR,2015,GHECAUSE_GHE001140,1494.619,928.711,2071.088
34357,BTN,SEAR,2010,GHECAUSE_GHE000000,2985.481,2240.916,3793.383
34358,FRA,EUR,2012,GHECAUSE_GHE001140,46.596,20.476,77.362
34360,COD,AFR,2011,GHECAUSE_GHE000680,41.87,34.932,49.445
34363,URY,AMR,2015,GHECAUSE_GHE000000,399.743,265.89,553.898
34364,EGY,EMR,2017,GHECAUSE_GHE000390,352.193,253.625,453.8
34366,MDV,SEAR,2016,GHECAUSE_GHE000000,716.884,465.715,1017.046
34368,FIN,EUR,2010,GHECAUSE_GHE000000,277.145,167.574,380.178
34375,UGA,AFR,2014,GHECAUSE_GHE000390,2120.136,1787.467,2391.259
34376,BLZ,AMR,2015,GHECAUSE_GHE001180,86.55,30.897,178.913
34380,BHS,AMR,2010,GHECAUSE_GHE000680,1.748,0.0,6.263
34383,DJI,EMR,2015,GHECAUSE_GHE000680,45.004,36.852,54.023
34384,SWE,EUR,2019,GHECAUSE_GHE001140,20.993,5.741,46.511
34385,GAB,AFR,2011,GHECAUSE_GHE000000,2669.617,1546.505,3868.401
34390,COL,AMR,2018,GHECAUSE_GHE001140,89.32,43.032,144.173
34393,NIC,AMR,2015,GHECAUSE_GHE000390,445.57,349.546,545.313
34399,ZAF,AFR,2010,GHECAUSE_GHE000680,159.141,107.254,213.299
34400,EUR,,2017,GHECAUSE_GHE001140,180.907,78.457,328.205
34401,WSM,WPR,2012,GHECAUSE_GHE000680,173.466,131.522,217.429
34403,COM,AFR,2012,GHECAUSE_GHE001130,1128.248,887.245,1332.415
34408,ISR,EUR,2014,GHECAUSE_GHE000390,25.8,13.827,38.425
34411,TJK,EUR,2013,GHECAUSE_GHE000680,60.921,39.989,83.765
34412,THA,SEAR,2016,GHECAUSE_GHE000000,1182.767,880.085,1521.521
34419,VEN,AMR,2018,GHECAUSE_GHE000390,178.174,85.052,310.106
34424,NAM,AFR,2011,GHECAUSE_GHE001130,966.076,725.14,1192.191
34427,BRN,WPR,2014,GHECAUSE_GHE000680,20.832,8.322,39.892
34429,AUS,WPR,2010,GHECAUSE_GHE001130,147.832,81.562,203.043
34434,PNG,WPR,2016,GHECAUSE_GHE000000,5195.066,4223.33,6293.66
34435,SSD,AFR,2018,GHECAUSE_GHE000680,49.28,41.414,56.549
34438,CRI,AMR,2019,GHECAUSE_GHE001130,180.101,112.261,238.451
34442,NOR,EUR,2017,GHECAUSE_GHE001180,23.986,3.212,67.655
34443,HTI,AMR,2012,GHECAUSE_GHE000000,6618.652,5656.129,7625.11
34448,KAZ,EUR,2018,GHECAUSE_GHE000390,201.781,122.759,297.211
34455,TUR,EUR,2018,GHECAUSE_GHE000390,80.844,52.101,115.75
34456,GNQ,AFR,2018,GHECAUSE_GHE000390,2512.8,1840.082,3108.655
34463,FJI,WPR,2013,GHECAUSE_GHE001130,2007.318,1383.426,2610.117
34466,IRQ,EMR,2012,GHECAUSE_GHE000390,358.644,251.863,479.728
34472,BIH,EUR,2017,GHECAUSE_GHE000390,101.419,70.383,129.154
34476,URY,AMR,2011,GHECAUSE_GHE001130,219.841,115.704,312.941
34479,LAO,WPR,2013,GHECAUSE_GHE001140,1447.617,904.916,2041.095
34484,MYS,WPR,2010,GHECAUSE_GHE001130,742.769,468.028,1016.004
34488,COL,AMR,2016,GHECAUSE_GHE000000,710.92,481.817,961.037
34490,TON,WPR,2010,GHECAUSE_GHE000390,427.449,285.332,592.054
34494,GBR,EUR,2010,GHECAUSE_GHE001180,59.512,14.959,136.052
34498,CRI,AMR,2019,GHECAUSE_GHE000390,67.638,36.985,103.741
34499,MRT,AFR,2019,GHECAUSE_GHE000680,37.918,28.339,47.177
34503,EST,EUR,2014,GHECAUSE_GHE000390,23.036,6.22,49.722
34505,EST,EUR,2016,GHECAUSE_GHE000680,11.142,4.165,23.397
34506,ATG,AMR,2013,GHECAUSE_GHE001140,91.533,23.886,186.971
34507,MMR,SEAR,2015,GHECAUSE_GHE000000,4996.83,4206.564,5827.116
34512,ISR,EUR,2014,GHECAUSE_GHE001180,44.944,14.043,92.465
34514,ARE,EMR,2013,GHECAUSE_GHE000390,216.875,154.389,282.076
34515,MDV,SEAR,2018,GHECAUSE_GHE001180,93.764,21.24,228.464
34519,LSO,AFR,2015,GHECAUSE_GHE001140,2245.269,1379.201,3204.447
34520,CHE,EUR,2014,GHECAUSE_GHE001130,136.96,78.99,185.356
34525,MNG,WPR,2010,GHECAUSE_GHE000390,817.027,654.248,970.475
34529,MWI,AFR,2015,GHECAUSE_GHE000000,4379.979,3713.963,5024.636
34533,COL,AMR,2010,GHECAUSE_GHE001140,131.268,64.349,206.507
34537,SYC,AFR,2011,GHECAUSE_GHE000390,268.033,119.192,423.457
34542,ESP,EUR,2015,GHECAUSE_GHE001140,39.715,16.44,69.201
34546,SYR,EMR,2014,GHECAUSE_GHE000680,68.531,34.235,130.738
34550,LTU,EUR,2019,GHECAUSE_GHE001180,17.366,3.376,42.116
34554,SYC,AFR,2017,GHECAUSE_GHE000680,30.682,14.098,56.297
34562,KGZ,EUR,2019,GHECAUSE_GHE001140,543.885,281.797,860.727
34564,NAM,AFR,2015,GHECAUSE_GHE001130,971.423,717.046,1209.557
34565,MYS,WPR,2016,GHECAUSE_GHE000680,56.21,25.549,107.286
34566,AMR,,2011,GHECAUSE_GHE000680,36.805,19.249,61.36
34576,MOZ,AFR,2015,GHECAUSE_GHE001130,1361.003,1071.628,1606.748
34578,ALB,EUR,2018,GHECAUSE_GHE000000,1424.982,989.805,1967.773
34580,BFA,AFR,2010,GHECAUSE_GHE000000,6549.492,5701.768,7440.998
34581,SOM,EMR,2010,GHECAUSE_GHE000680,57.761,48.09,67.085
34583,BHS,AMR,2012,GHECAUSE_GHE001140,48.202,0.0,136.953
34584,CAN,AMR,2015,GHECAUSE_GHE001180,22.626,3.323,61.2
34587,TTO,AMR,2013,GHECAUSE_GHE001130,346.86,192.7,486.56
34593,IRQ,EMR,2015,GHECAUSE_GHE000680,54.519,32.107,84.068
34594,DZA,AFR,2014,GHECAUSE_GHE001180,55.241,16.294,114.935
34595,USA,AMR,2011,GHECAUSE_GHE001130,250.399,141.32,342.876
34599,CYP,EUR,2013,GHECAUSE_GHE000390,14.08,6.715,22.628
34603,IRQ,EMR,2018,GHECAUSE_GHE001180,52.54,20.928,96.973
34606,BGD,SEAR,2019,GHECAUSE_GHE001130,1057.173,843.894,1253.808
34608,MNE,EUR,2018,GHECAUSE_GHE001130,1078.591,747.257,1387.148
34612,ROU,EUR,2013,GHECAUSE_GHE000680,59.908,31.419,99.008
34614,PER,AMR,2012,GHECAUSE_GHE001140,175.995,96.778,267.638
34615,ETH,AFR,2010,GHECAUSE_GHE001130,941.379,751.022,1104.713
34620,PRK,SEAR,2010,GHECAUSE_GHE001140,1975.446,1301.22,2764.768
34622,BWA,AFR,2019,GHECAUSE_GHE000680,30.258,19.697,40.984
34623,KAZ,EUR,2016,GHECAUSE_GHE001130,930.017,598.561,1288.292
34627,EST,EUR,2011,GHECAUSE_GHE001130,357.578,194.049,506.901
34629,CHE,EUR,2015,GHECAUSE_GHE000680,23.976,11.585,42.267
34630,SDN,EMR,2011,GHECAUSE_GHE000680,31.198,20.726,40.342
34631,COD,AFR,2010,GHECAUSE_GHE000000,7564.427,6286.16,8831.584
34632,BRN,WPR,2012,GHECAUSE_GHE001140,87.899,29.031,178.857
34633,GRD,AMR,2012,GHECAUSE_GHE000390,205.232,89.395,356.985
34637,BEN,AFR,2011,GHECAUSE_GHE000390,3636.434,3094.595,4120.789
34640,BFA,AFR,2018,GHECAUSE_GHE000000,5832.032,5083.651,6619.184
34642,MMR,SEAR,2015,GHECAUSE_GHE001130,948.452,743.012,1141.601
34645,AFG,EMR,2014,GHECAUSE_GHE001130,3693.247,2933.325,4336.867
34647,MOZ,AFR,2018,GHECAUSE_GHE000680,31.042,26.363,35.659
34650,GRD,AMR,2011,GHECAUSE_GHE000680,31.996,11.162,65.464
34651,CMR,AFR,2014,GHECAUSE_GHE000390,3463.176,2876.095,3949.428
34654,PNG,WPR,2018,GHECAUSE_GHE000000,5140.54,4158.814,6260.378
34656,YEM,EMR,2014,GHECAUSE_GHE000680,48.18,32.403,65.838
34658,PER,AMR,2013,GHECAUSE_GHE000680,71.683,46.294,99.331
34662,HUN,EUR,2012,GHECAUSE_GHE001140,170.7,84.507,264.142
34664,VCT,AMR,2017,GHECAUSE_GHE001140,208.251,77.041,402.217
34667,ZMB,AFR,2016,GHECAUSE_GHE001130,1006.609,775.213,1192.908
34676,SRB,EUR,2010,GHECAUSE_GHE001130,1004.689,701.92,1287.56
34680,CAN,AMR,2013,GHECAUSE_GHE000390,10.666,2.728,23.278
34684,KHM,WPR,2019,GHECAUSE_GHE001130,975.723,729.975,1194.236
34685,VUT,WPR,2013,GHECAUSE_GHE001180,838.336,499.918,1284.743
34687,NIC,AMR,2016,GHECAUSE_GHE000390,417.955,322.768,514.038
34696,SVN,EUR,2016,GHECAUSE_GHE001130,221.635,136.059,289.427
34697,KWT,EMR,2012,GHECAUSE_GHE000680,39.771,26.928,55.108
34701,BEN,AFR,2013,GHECAUSE_GHE000000,6544.766,5747.299,7333.446
34705,TKM,EUR,2014,GHECAUSE_GHE001180,47.868,16.482,94.187
34707,BRB,AMR,2014,GHECAUSE_GHE001140,94.189,28.282,178.852
34710,SWE,EUR,2010,GHECAUSE_GHE001180,25.042,3.885,66.637
34715,FJI,WPR,2019,GHECAUSE_GHE001130,1770.411,1137.254,2329.258
34717,DJI,EMR,2019,GHECAUSE_GHE001180,313.845,193.547,454.695
34731,DEU,EUR,2014,GHECAUSE_GHE001130,224.061,133.364,297.756
34733,DOM,AMR,2013,GHECAUSE_GHE000680,34.839,16.765,57.186
34736,SOM,EMR,2012,GHECAUSE_GHE000390,5424.353,4548.998,6253.137
34739,EUR,,2016,GHECAUSE_GHE000390,91.735,46.705,149.427
34745,GUY,AMR,2019,GHECAUSE_GHE001140,563.278,281.255,906.913
34746,CHN,WPR,2013,GHECAUSE_GHE001140,857.419,493.637,1323.907
34748,PAK,EMR,2010,GHECAUSE_GHE001180,1091.565,654.338,1606.493
34749,EMR,,2016,GHECAUSE_GHE001140,650.326,377.456,984.002
34755,BIH,EUR,2016,GHECAUSE_GHE001180,178.842,84.007,290.479
34756,ALB,EUR,2019,GHECAUSE_GHE001180,67.939,23.794,135.323
34758,CYP,EUR,2016,GHECAUSE_GHE000000,347.796,245.029,452.237
34759,CMR,AFR,2010,GHECAUSE_GHE000680,47.746,38.897,55.544
34760,BDI,AFR,2011,GHECAUSE_GHE000680,30.602,25.44,35.358
34761,HRV,EUR,2010,GHECAUSE_GHE000680,88.342,48.362,141.725
34766,MYS,WPR,2011,GHECAUSE_GHE000680,50.394,25.061,89.695
34768,TTO,AMR,2014,GHECAUSE_GHE000680,16.039,6.787,29.675
34777,GNQ,AFR,2010,GHECAUSE_GHE000680,69.148,54.992,84.338
34779,HND,AMR,2014,GHECAUSE_GHE000000,2713.324,2130.543,3270.861
34781,AUT,EUR,2018,GHECAUSE_GHE000000,349.839,245.704,455.195
34787,PER,AMR,2013,GHECAUSE_GHE001180,66.736,32.257,114.06
34788,MNE,EUR,2016,GHECAUSE_GHE001180,65.077,27.906,113.579
34790,AUT,EUR,2010,GHECAUSE_GHE001180,48.753,13.356,106.851
34791,IDN,SEAR,2011,GHECAUSE_GHE000680,129.875,95.664,162.731
34792,PRT,EUR,2012,GHECAUSE_GHE001180,27.146,5.417,68.094
34793,PAK,EMR,2019,GHECAUSE_GHE000390,1259.132,990.872,1489.998
34794,ROU,EUR,2019,GHECAUSE_GHE000390,129.066,54.773,217.572
34797,ITA,EUR,2017,GHECAUSE_GHE000680,37.357,19.562,61.33
34800,ATG,AMR,2015,GHECAUSE_GHE001130,218.351,113.1,313.706
34803,YEM,EMR,2010,GHECAUSE_GHE000000,5079.211,3897.934,6337.568
34807,UGA,AFR,2019,GHECAUSE_GHE001180,434.453,294.086,599.439
34812,ESP,EUR,2011,GHECAUSE_GHE000000,300.496,220.903,386.893
34813,DNK,EUR,2013,GHECAUSE_GHE001140,51.909,21.11,91.442
34816,CIV,AFR,2011,GHECAUSE_GHE001180,464.681,293.942,668.526
34820,CHL,AMR,2015,GHECAUSE_GHE000000,443.898,345.585,546.908
34825,CHL,AMR,2016,GHECAUSE_GHE001130,184.881,119.084,237.257
34829,AFR,,2017,GHECAUSE_GHE001130,1012.568,785.73,1210.148
34839,BRN,WPR,2019,GHECAUSE_GHE001140,104.783,31.642,223.839
34841,JOR,EMR,2013,GHECAUSE_GHE000390,112.565,67.372,159.277
34844,PER,AMR,2019,GHECAUSE_GHE001180,47.022,19.748,84.589
34846,RWA,AFR,2014,GHECAUSE_GHE000000,4406.804,3775.319,5061.975
34851,ECU,AMR,2014,GHECAUSE_GHE001130,275.287,181.005,377.128
34853,ZAF,AFR,2015,GHECAUSE_GHE000390,1160.885,849.335,1518.295
34857,DZA,AFR,2014,GHECAUSE_GHE000390,169.394,81.842,266.257
34858,TON,WPR,2019,GHECAUSE_GHE001140,218.242,88.433,390.323
34865,MDV,SEAR,2015,GHECAUSE_GHE001140,132.489,57.24,223.212
34870,DOM,AMR,2019,GHECAUSE_GHE001140,187.416,75.233,327.708
34874,BWA,AFR,2010,GHECAUSE_GHE001130,1260.517,873.344,1623.678
34879,HND,AMR,2015,GHECAUSE_GHE001180,467.938,244.375,750.499
34881,VNM,WPR,2015,GHECAUSE_GHE001130,483.461,312.621,662.683
34882,ARG,AMR,2011,GHECAUSE_GHE000390,130.332,56.396,225.922
34886,ECU,AMR,2013,GHECAUSE_GHE001180,50.584,17.632,103.764
34888,VEN,AMR,2011,GHECAUSE_GHE000390,145.893,76.315,228.973
34893,CHE,EUR,2017,GHECAUSE_GHE000390,11.497,3.996,21.913
34897,PAK,EMR,2019,GHECAUSE_GHE001130,2108.165,1601.907,2568.056
34899,BOL,AMR,2015,GHECAUSE_GHE001180,167.642,75.008,310.636
34900,NGA,AFR,2013,GHECAUSE_GHE001130,1136.3,922.532,1326.159
34904,DEU,EUR,2012,GHECAUSE_GHE001140,55.565,24.905,92.209
34906,BWA,AFR,2019,GHECAUSE_GHE000000,3605.082,2680.581,4502.845
34907,KIR,WPR,2016,GHECAUSE_GHE001180,555.918,332.578,849.888
34908,EGY,EMR,2013,GHECAUSE_GHE001180,169.828,73.769,300.836
34914,LAO,WPR,2014,GHECAUSE_GHE001130,1398.143,1075.273,1673.688
34915,LKA,SEAR,2019,GHECAUSE_GHE000000,2020.497,1643.324,2395.651
34916,HRV,EUR,2010,GHECAUSE_GHE000390,21.67,12.267,31.927
34920,ATG,AMR,2018,GHECAUSE_GHE001180,24.209,3.507,65.257
