SpatialDim,ParentLocationCode,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI,PM25_scaled_0_1
SLV,AMR,2011,28.312,18.7439,40.85986,0.3477815060336792
SLV,AMR,2012,26.85603,17.94666,38.66407,0.3261359328378734
SLV,AMR,2013,28.60984,19.20355,40.93536,0.3522094252357498
SLV,AMR,2014,27.04093,18.48632,38.55018,0.3288847988748827
SLV,AMR,2015,27.18434,18.20303,39.57966,0.3310168425653506
SLV,AMR,2016,26.44211,16.98043,37.82924,0.319982278808458
SLV,AMR,2017,24.93845,17.71398,35.21751,0.29762770928325805
SLV,AMR,2018,23.35659,15.28078,32.98315,0.2741105582324003
SLV,AMR,2019,22.15224,14.49191,31.82387,0.25620576206326995
SMR,EUR,2010,13.01652,10.83061,15.29969,0.12038710099443832
SMR,EUR,2011,13.43533,11.20228,15.77099,0.1266134535361359
SMR,EUR,2012,12.11762,10.11622,14.14148,0.10702336015794459
SMR,EUR,2013,11.72033,9.78385,13.6946,0.10111694053737433
SMR,EUR,2014,10.99926,9.20381,12.88791,0.090396957663895
SMR,EUR,2015,11.41735,9.51514,13.38227,0.09661260613016454
SMR,EUR,2016,10.32921,8.58754,12.07637,0.08043547746866456
SMR,EUR,2017,10.55104,8.78243,12.32673,0.08373337337450439
SMR,EUR,2018,10.80798,8.97859,12.68513,0.08755324162517598
SMR,EUR,2019,9.84868,8.20978,11.52696,0.07329154779444012
SOM,EMR,2010,14.3522,7.55155,24.40359,0.1402443502551881
SOM,EMR,2011,14.47293,7.55214,24.64028,0.1420392155696724
SOM,EMR,2012,14.60625,7.56304,24.89707,0.14402125353643322
SOM,EMR,2013,14.26601,7.57097,24.2003,0.1389629832258218
SOM,EMR,2014,14.25288,7.57332,24.25647,0.13876778251697414
SOM,EMR,2015,14.22371,7.58278,24.2019,0.13833411879442375
SOM,EMR,2016,14.39752,7.60393,24.55048,0.14091811233629825
SOM,EMR,2017,14.49673,7.61684,24.74203,0.14239304472965517
SOM,EMR,2018,14.4512,7.6357,24.56409,0.14171616062654518
SOM,EMR,2019,14.27733,7.64543,24.24835,0.13913127507838502
SRB,EUR,2010,29.42471,27.10844,31.44039,0.3643239112691614
SRB,EUR,2011,30.67586,28.40559,32.68086,0.3829244723411151
SRB,EUR,2012,27.87856,25.82576,29.70509,0.34133765262599214
SRB,EUR,2013,26.16852,23.97946,27.9922,0.3159148788135127
SRB,EUR,2014,26.27462,24.20247,28.00208,0.3174922432620075
SRB,EUR,2015,25.33298,23.38327,26.99742,0.30349309661468743
SRB,EUR,2016,24.24702,22.39572,25.81548,0.28734837751490017
SRB,EUR,2017,24.95485,23.0031,26.62707,0.2978715243346748
SRB,EUR,2018,25.86499,23.85324,27.55837,0.31140236768201757
SRB,EUR,2019,21.73909,20.19741,23.13794,0.2500635554478541
SSD,AFR,2010,21.21051,10.77118,40.27357,0.24220527740652142
SSD,AFR,2011,21.82681,10.99874,42.27411,0.251367668637505
SSD,AFR,2012,21.91677,11.01885,42.38265,0.2527050833951543
SSD,AFR,2013,21.54355,10.96556,40.55918,0.24715650696285238
SSD,AFR,2014,21.23758,10.89195,39.66347,0.24260772090907334
SSD,AFR,2015,22.0609,11.03613,41.79608,0.25484783116105025
SSD,AFR,2016,22.37394,11.1239,42.2757,0.2595017252888242
SSD,AFR,2017,21.63901,10.98041,39.86883,0.24857568896335486
SSD,AFR,2018,21.9397,10.95454,40.48385,0.25304597846399485
SSD,AFR,2019,20.18219,10.44607,34.95243,0.2269174790118354
STP,AFR,2010,31.73907,16.45756,54.4449,0.3987309723909188
STP,AFR,2011,32.57917,16.79519,56.07908,0.411220547067455
STP,AFR,2012,33.15825,17.01499,57.20169,0.419829597065894
STP,AFR,2013,32.41367,16.69532,55.75298,0.40876009639614597
STP,AFR,2014,32.11853,16.56398,55.17861,0.4043723174769305
STP,AFR,2015,33.99913,17.32048,58.8351,0.4323307678241439
STP,AFR,2016,34.44868,17.47759,59.82908,0.4390141249195336
STP,AFR,2017,33.6171,17.13822,58.09157,0.42665121513556264
STP,AFR,2018,33.8403,17.21149,58.52308,0.4299694785182586
STP,AFR,2019,33.74991,17.15764,58.3449,0.4286256710488953
SUR,AMR,2010,11.35987,5.97589,18.55823,0.09575806410849176
SUR,AMR,2011,11.12067,5.89589,17.41141,0.0922019323829502
SUR,AMR,2012,11.85823,6.80216,18.53696,0.10316706831727475
SUR,AMR,2013,11.46335,6.41484,18.09079,0.0972964776158456
SUR,AMR,2014,12.23399,6.69568,19.32879,0.1087534063490034
SUR,AMR,2015,12.95795,7.31234,20.28257,0.11951635419190919
SUR,AMR,2016,12.90374,7.6157,19.35231,0.1187104265128055
SUR,AMR,2017,13.30251,7.73213,21.33778,0.12463884895508898
SUR,AMR,2018,12.7537,6.81725,21.25774,0.11647981612777097
SUR,AMR,2019,12.17056,6.80834,18.68709,0.10781040703733492
SVK,EUR,2010,21.69566,20.5814,22.79762,0.24941789156474253
SVK,EUR,2011,22.65742,21.59899,23.72857,0.2637161576531909
SVK,EUR,2012,20.27122,19.37212,21.22796,0.22824106767205685
SVK,EUR,2013,19.47218,18.35902,20.32851,0.21636192263034815
SVK,EUR,2014,19.52392,18.57335,20.47407,0.21713112938402504
SVK,EUR,2015,19.04978,18.12458,20.10083,0.21008219837922454
SVK,EUR,2016,17.98092,17.12609,18.85925,0.19419170107085354
SVK,EUR,2017,18.4938,17.58021,19.44149,0.2018165708007689
SVK,EUR,2018,19.07598,18.20067,20.0861,0.21047170779063423
SVK,EUR,2019,15.89146,15.15177,16.68683,0.1631281768432195
SVN,EUR,2010,19.68829,18.56774,20.79708,0.21957478060362062
SVN,EUR,2011,20.54985,19.5131,21.69805,0.23238339619499848
SVN,EUR,2012,18.73253,17.84836,19.7453,0.20536571514373936
SVN,EUR,2013,17.98375,17.06171,19.10929,0.19423377403399436
SVN,EUR,2014,17.91433,17.0576,18.96753,0.19320172276147304
SVN,EUR,2015,17.55293,16.67793,18.39272,0.1878288715674483
SVN,EUR,2016,16.73609,15.93069,17.83379,0.17568509799432386
SVN,EUR,2017,17.08411,16.1587,18.05481,0.18085903178664395
SVN,EUR,2018,17.77099,16.8106,18.74289,0.19107071974500514
SVN,EUR,2019,14.07638,13.35639,14.89909,0.1361437973599587
SWE,EUR,2010,7.51618,7.17252,7.8761,0.03861480343898156
SWE,EUR,2011,7.75897,7.40716,8.10647,0.0422243068739491
SWE,EUR,2012,6.90251,6.6029,7.23662,0.029491511816853267
SWE,EUR,2013,6.61276,6.30935,6.91358,0.025183864795633917
SWE,EUR,2014,6.2991,6.03485,6.60936,0.020520753269574702
SWE,EUR,2015,6.37266,6.0978,6.68284,0.021614352975807292
SWE,EUR,2016,5.87894,5.63582,6.16997,0.014274330586449528
SWE,EUR,2017,5.92993,5.65578,6.18371,0.01503238726155556
SWE,EUR,2018,6.09387,5.81619,6.37115,0.01746964576943718
SWE,EUR,2019,5.95539,5.70299,6.2227,0.015410895262108613
SWZ,AFR,2010,14.96722,10.50528,19.7863,0.149387712018744
SWZ,AFR,2011,14.71019,10.28919,19.41556,0.1455665057586439
SWZ,AFR,2012,14.74831,10.31785,19.47531,0.14613322708547352
SWZ,AFR,2013,14.89782,10.43719,19.69455,0.14835595808165125
SWZ,AFR,2014,15.05071,10.56394,20.0005,0.15062893876525518
SWZ,AFR,2015,14.82998,10.3718,19.602,0.14734739630798602
SWZ,AFR,2016,14.5759,10.15982,19.25921,0.14357004702359802
SWZ,AFR,2017,14.77646,10.31907,19.52846,0.14655172670116748
SWZ,AFR,2018,14.94766,10.46022,19.78324,0.1490969179696153
SWZ,AFR,2019,15.07308,10.5621,20.00738,0.15096150844209616
SYC,AFR,2010,17.8967,12.77641,24.40574,0.19293962158120004
SYC,AFR,2011,16.78684,12.10186,22.57743,0.17643958664428722
SYC,AFR,2012,17.82111,12.73157,25.32339,0.19181584232896895
SYC,AFR,2013,18.27263,12.96156,26.18158,0.19852848696407144
SYC,AFR,2014,16.23041,11.43934,22.24957,0.16816726901868898
SYC,AFR,2015,16.50973,11.80029,23.79329,0.17231985561391588
SYC,AFR,2016,18.15396,13.13229,25.54017,0.1967642471987286
SYC,AFR,2017,16.36962,12.14113,23.0196,0.17023687226915993
SYC,AFR,2018,16.48274,11.8017,23.58558,0.17191860145307822
SYC,AFR,2019,16.95663,12.23341,23.36826,0.17896381576502174
SYR,EMR,2010,25.07604,20.66145,30.34938,0.29967322836401583
SYR,EMR,2011,24.6198,20.36901,29.69263,0.2928904125677739
SYR,EMR,2012,24.69551,20.39433,29.7863,0.2940159758325763
SYR,EMR,2013,24.45901,20.23177,29.48575,0.29049998438989
SYR,EMR,2014,24.12911,19.95351,29.07867,0.2855954364958425
SYR,EMR,2015,24.75272,20.41686,29.89003,0.29486650382596363
SYR,EMR,2016,24.43168,20.20908,29.46405,0.29009367552676685
SYR,EMR,2017,24.82528,20.44881,30.00918,0.29594523676076834
SYR,EMR,2018,25.1301,20.67846,30.40906,0.3004769260274054
SYR,EMR,2019,25.14079,20.69388,30.40809,0.30063585181396907
TCD,AFR,2010,41.64312,22.569,70.39636,0.5459722199509099
TCD,AFR,2011,42.20619,22.90451,71.73499,0.554343252938789
TCD,AFR,2012,43.04271,23.25001,74.02801,0.5667796045736135
TCD,AFR,2013,40.62418,22.15586,68.33155,0.5308238718722171
TCD,AFR,2014,41.04188,22.36165,69.30671,0.5370337222976298
TCD,AFR,2015,44.4972,23.96711,77.63577,0.5884031749477061
TCD,AFR,2016,44.48747,24.04738,77.42553,0.5882585212617132
TCD,AFR,2017,44.35547,23.94832,76.95854,0.586296107433237
TCD,AFR,2018,42.60818,23.15854,72.55392,0.5603195463850701
TCD,AFR,2019,41.15263,22.52242,69.383,0.5386802172332641
TGO,AFR,2010,34.98097,21.02888,57.33375,0.4469275586828635
TGO,AFR,2011,35.81539,21.14727,58.42748,0.45933269009768957
TGO,AFR,2012,35.95685,21.22799,58.49162,0.4614357435838731
TGO,AFR,2013,34.79041,21.17753,55.98182,0.44409454671957255
TGO,AFR,2014,34.92123,21.2771,56.48288,0.4460394177577638
TGO,AFR,2015,38.24957,21.30765,61.60268,0.4955210877719318
TGO,AFR,2016,37.52358,21.45123,61.07662,0.4847279603830275
TGO,AFR,2017,37.25126,21.55526,60.41787,0.4806794411877956
TGO,AFR,2018,36.83061,21.64644,59.12274,0.47442573378667074
TGO,AFR,2019,35.65757,21.70925,56.78226,0.4569864162309464
THA,SEAR,2010,26.36311,22.69149,30.87825,0.3188078038656579
THA,SEAR,2011,24.16447,21.26643,27.06458,0.28612112553353125
THA,SEAR,2012,25.65632,22.88834,28.39512,0.3083001184881683
THA,SEAR,2013,26.61528,24.17688,29.72784,0.3225567576166186
THA,SEAR,2014,23.6639,21.48728,25.41024,0.2786792657598927
THA,SEAR,2015,24.10254,22.07477,26.33574,0.28520042637900456
THA,SEAR,2016,26.42045,24.16391,28.98781,0.3196602645393308
THA,SEAR,2017,23.54318,21.44992,25.89223,0.2768845491131227
THA,SEAR,2018,23.68253,21.54907,26.71702,0.27895623371159356
THA,SEAR,2019,24.63927,22.75113,26.41534,0.2931798686074741
TJK,EUR,2010,63.40423,42.51407,96.55936,0.8694896683371962
TJK,EUR,2011,71.80428,49.26371,104.57865,0.9943712916697021
TJK,EUR,2012,71.50028,48.37531,102.85536,0.9898517931556358
TJK,EUR,2013,67.16655,44.21138,93.68834,0.9254232198156223
TJK,EUR,2014,63.46351,44.21588,91.4481,0.8703709705474391
TJK,EUR,2015,63.27915,43.86136,91.63811,0.8676301325670008
TJK,EUR,2016,62.72654,42.52131,90.40866,0.859414606008257
TJK,EUR,2017,59.38627,40.91561,86.56891,0.8097555754109548
TJK,EUR,2018,58.57753,38.9251,82.45997,0.7977322226863959
TJK,EUR,2019,53.64558,38.18363,76.74753,0.7244100493428144
TKM,EUR,2010,31.48364,19.67272,50.56655,0.39493355296510324
TKM,EUR,2011,35.85101,22.57975,54.62602,0.4598622444959496
TKM,EUR,2012,35.59832,21.48234,53.15561,0.4561055600238463
TKM,EUR,2013,33.52481,22.0374,47.84976,0.42527916080048644
TKM,EUR,2014,31.92663,19.36211,45.71452,0.40151938403992615
TKM,EUR,2015,31.44058,19.35924,43.67909,0.39429338978742
TKM,EUR,2016,31.22765,20.27164,45.48019,0.3911278081472881
TKM,EUR,2017,29.49465,18.19736,41.70058,0.3653636932628252
TKM,EUR,2018,29.17182,18.37332,41.59091,0.3605642534427726
TKM,EUR,2019,26.40925,17.34856,38.92722,0.3194937566993389
TLS,SEAR,2010,20.7535,8.18195,40.31122,0.23541101419628
TLS,SEAR,2011,19.57411,8.09286,39.36741,0.21787729264198882
TLS,SEAR,2012,20.7288,8.8656,41.52821,0.23504380494201213
TLS,SEAR,2013,21.11583,9.02244,43.72451,0.24079769148773264
TLS,SEAR,2014,19.27231,8.36675,39.00002,0.21339050102506388
TLS,SEAR,2015,19.42989,8.40686,38.73272,0.21573320686666436
TLS,SEAR,2016,21.20142,9.20422,42.96093,0.24207013845424227
TLS,SEAR,2017,19.49366,8.42096,38.46413,0.2166812608806183
TLS,SEAR,2018,19.65762,8.94494,39.42813,0.21911881672392852
TLS,SEAR,2019,20.47387,9.0238,42.19113,0.23125381890191055
TON,WPR,2010,7.14405,4.1709,12.41596,0.03308243178753599
TON,WPR,2011,7.05185,4.15171,12.98678,0.03171171546188828
TON,WPR,2012,7.1031,4.19718,13.16075,0.032473637497565565
TON,WPR,2013,7.09433,4.11293,12.81514,0.03234325591214333
TON,WPR,2014,7.20356,4.22621,12.26334,0.03396715335520731
TON,WPR,2015,7.25668,4.44645,12.61111,0.034756876253454666
TON,WPR,2016,7.39788,4.28702,12.8959,0.03685606437906698
TON,WPR,2017,7.38038,4.06487,12.418,0.03659589587907962
TON,WPR,2018,7.46988,3.85787,12.83091,0.03792647192187214
TON,WPR,2019,7.52079,4.22125,12.60736,0.038683339255263946
TTO,AMR,2010,9.79285,7.68108,12.92368,0.07246153594562328
TTO,AMR,2011,9.44151,7.05641,11.69401,0.0672382444721627
TTO,AMR,2012,9.97297,7.55638,11.90978,0.07513933881520751
TTO,AMR,2013,9.79067,7.69235,11.98694,0.07242912638391058
TTO,AMR,2014,10.34355,7.7778,12.70892,0.08064866697093992
TTO,AMR,2015,10.94219,8.22609,13.30861,0.08954851101850764
TTO,AMR,2016,10.95355,8.26352,13.33871,0.089717397541928
TTO,AMR,2017,11.27068,8.66393,13.49177,0.09443209676484188
TTO,AMR,2018,10.71643,8.20671,13.07298,0.08619218870095638
TTO,AMR,2019,10.26482,7.92725,12.59376,0.07947820605642535
TUN,EMR,2010,26.67751,17.91653,37.8644,0.32348191680257377
TUN,EMR,2011,25.54363,17.38791,35.86599,0.30662478201596394
TUN,EMR,2012,25.40391,17.34455,35.63593,0.3045475967120648
TUN,EMR,2013,25.75134,17.46978,36.23573,0.3097127591092425
TUN,EMR,2014,27.01053,18.14759,38.35766,0.3284328490234761
TUN,EMR,2015,26.13071,17.71642,36.8022,0.3153527661858257
TUN,EMR,2016,27.58332,18.43603,39.34779,0.3369483870296339
TUN,EMR,2017,26.13183,17.73387,36.83604,0.3153694169698249
TUN,EMR,2018,27.21906,18.26531,38.58729,0.3315330168693255
TUN,EMR,2019,26.52402,17.91837,37.36895,0.32120001605611315
TUR,EUR,2010,23.73719,22.29003,25.1394,0.27976885143783975
TUR,EUR,2011,23.27972,21.87149,24.62022,0.27296774951274155
TUR,EUR,2012,22.7553,21.41267,23.94589,0.26517131724054877
TUR,EUR,2013,23.0713,21.68781,24.34531,0.2698692170117492
TUR,EUR,2014,22.85719,21.52234,24.06537,0.26668609258133236
TUR,EUR,2015,22.95707,21.58388,24.20233,0.26817098571154596
TUR,EUR,2016,22.53114,21.2565,23.6522,0.2618387817572821
TUR,EUR,2017,22.88792,21.53374,24.08405,0.2671429484673102
TUR,EUR,2018,23.28703,21.85652,24.59719,0.27307642561187917
TUR,EUR,2019,23.25106,21.82691,24.54741,0.2725416678436194
TUV,WPR,2010,6.76436,2.95856,13.29012,0.02743766734409588
TUV,WPR,2011,6.94843,2.84514,13.33193,0.030174193960820106
TUV,WPR,2012,6.86974,2.95436,13.43109,0.029004327717162645
TUV,WPR,2013,6.81201,2.96514,12.43473,0.028146069002632897
TUV,WPR,2014,6.78081,2.70277,12.70843,0.027682225734083996
TUV,WPR,2015,6.94864,2.7917,12.70115,0.030177315982819954
TUV,WPR,2016,6.69649,2.607,13.64766,0.02642865956728774
TUV,WPR,2017,6.84562,2.5591,13.58221,0.02864574119032292
TUV,WPR,2018,6.93967,2.52112,13.67584,0.030043961043112136
TUV,WPR,2019,6.80654,2.58949,13.49327,0.028064747762922563
TZA,AFR,2010,15.45167,10.72778,22.90161,0.15658991943696562
TZA,AFR,2011,15.32795,10.77399,22.68368,0.1547506024759121
TZA,AFR,2012,15.55412,10.88422,23.07024,0.1581130201697488
TZA,AFR,2013,15.36198,10.82653,22.7086,0.15525651870760185
TZA,AFR,2014,15.34867,10.82977,22.69723,0.15505864197989716
TZA,AFR,2015,15.59429,10.98756,23.11868,0.1587102183780055
TZA,AFR,2016,15.60301,11.03631,23.10246,0.15883985662485636
TZA,AFR,2017,15.19631,10.62843,22.30837,0.15279354068515003
TZA,AFR,2018,15.4112,10.88515,22.66237,0.15598826119728057
TZA,AFR,2019,15.36389,10.79402,22.53493,0.15528491424102903
UGA,AFR,2010,31.29329,19.7595,47.03477,0.39210366302381205
UGA,AFR,2011,31.4937,19.87866,47.36363,0.39508311268566737
UGA,AFR,2012,32.14039,20.13814,48.643,0.4046973051003432
UGA,AFR,2013,31.79322,20.01345,47.93098,0.39953600806373685
UGA,AFR,2014,31.42753,19.85634,47.24931,0.3940993784202866
UGA,AFR,2015,31.65182,19.97599,47.63427,0.3974338465838389
UGA,AFR,2016,32.08328,20.13279,48.47704,0.4038482637840988
UGA,AFR,2017,31.27824,19.72924,46.85868,0.39187991811382294
UGA,AFR,2018,31.72916,20.01075,47.68571,0.3985836426860688
UGA,AFR,2019,31.31261,19.78991,46.6921,0.3923908890477981
UKR,EUR,2010,17.81272,13.50131,24.119,0.19169111011668927
UKR,EUR,2011,16.5497,12.42255,22.7371,0.17291408046788703
UKR,EUR,2012,15.61071,11.53518,20.98081,0.1589543307648508
UKR,EUR,2013,15.98508,12.20506,21.9473,0.16452000398429473
UKR,EUR,2014,16.58483,12.50355,22.9645,0.17343635014814737
UKR,EUR,2015,14.66802,10.95252,19.90991,0.14493957400753152
UKR,EUR,2016,13.33379,9.88756,18.37726,0.1251038815653521
UKR,EUR,2017,12.93489,9.41524,17.79855,0.11917352644278298
UKR,EUR,2018,14.23927,10.76129,19.96802,0.1385654457578411
UKR,EUR,2019,13.50727,10.04503,18.448,0.12768296907265542
URY,AMR,2010,9.18128,6.96424,11.5638,0.06336946454349346
URY,AMR,2011,9.19783,7.01686,11.79661,0.06361550961062439
URY,AMR,2012,9.034,6.78103,11.22418,0.06117988644759984
URY,AMR,2013,9.72178,7.51592,12.06226,0.07140495450024605
URY,AMR,2014,9.51708,7.32775,11.99796,0.06836172638896529
URY,AMR,2015,9.90392,7.66084,12.44646,0.07411278824811451
URY,AMR,2016,9.74647,7.55056,12.17017,0.07177201508679965
URY,AMR,2017,9.27199,6.9353,12.01708,0.0647180293797137
URY,AMR,2018,8.81777,6.56124,11.42837,0.05796524446175596
URY,AMR,2019,8.47571,6.66688,10.70087,0.05287991662714582
USA,AMR,2010,9.28664,9.14327,9.42302,0.06493582758113169
USA,AMR,2011,9.36109,9.23537,9.48815,0.06604265871393508
USA,AMR,2012,9.07419,8.93093,9.2456,0.06177738199128509
USA,AMR,2013,8.75496,8.64022,8.87399,0.05703146254837276
USA,AMR,2014,8.62258,8.47744,8.77361,0.05506339934675405
USA,AMR,2015,8.31036,8.21013,8.42937,0.05042169597155093
USA,AMR,2016,7.54403,7.43822,7.62646,0.03902884302324717
USA,AMR,2017,7.95602,7.8404,8.09071,0.0451538041838068
USA,AMR,2018,8.13413,7.99943,8.25296,0.04780172484282107
USA,AMR,2019,7.17987,7.0686,7.28272,0.033614959540081556
UZB,EUR,2010,48.51926,34.87633,72.02207,0.6481982216368019
UZB,EUR,2011,55.09954,37.0314,81.11921,0.7460257403280501
UZB,EUR,2012,54.87665,38.94333,79.13336,0.7427120856444968
UZB,EUR,2013,51.60295,35.92738,75.94633,0.6940427360211465
UZB,EUR,2014,48.70482,35.73613,68.14162,0.6509568997429535
UZB,EUR,2015,48.46156,35.69161,68.97065,0.6473404089254149
UZB,EUR,2016,48.09068,33.45841,72.05419,0.6418266207382541
UZB,EUR,2017,45.48117,32.02345,67.5949,0.603031632029567
UZB,EUR,2018,44.62058,32.57092,63.49979,0.5902374372064741
UZB,EUR,2019,40.97948,29.82898,57.12111,0.5361060357605321
VCT,AMR,2010,8.85366,5.58267,12.01205,0.05849881288830148
VCT,AMR,2011,8.74973,5.39965,12.04939,0.05695370933380509
VCT,AMR,2012,9.23302,6.2264,12.64898,0.0641386712971704
VCT,AMR,2013,8.97443,6.06026,12.00492,0.06029427287364284
VCT,AMR,2014,9.55157,6.33839,12.70111,0.0688744813355118
VCT,AMR,2015,10.09276,6.83315,13.66608,0.07692022936454959
VCT,AMR,2016,10.05366,6.82608,14.50096,0.07633893860172068
VCT,AMR,2017,10.49894,7.11026,14.74118,0.08295881458311341
VCT,AMR,2018,9.94237,7.11097,14.5547,0.07468441560951533
VCT,AMR,2019,9.41283,6.18131,13.21332,0.06681186546761199
VEN,AMR,2010,20.66606,14.59981,28.31582,0.2341110637026289
VEN,AMR,2011,20.71004,15.07835,27.27066,0.23476490431002567
VEN,AMR,2012,19.87092,14.90037,26.76358,0.2222898990694888
VEN,AMR,2013,21.0044,15.35229,28.54679,0.2391410871475274
VEN,AMR,2014,19.83872,14.5586,26.04336,0.221811189029512
VEN,AMR,2015,20.12396,14.42063,27.06401,0.22605178691159175
VEN,AMR,2016,19.64719,14.05972,26.59391,0.21896375629793602
VEN,AMR,2017,18.70915,13.7075,25.60608,0.20501813002775626
VEN,AMR,2018,17.06222,12.49643,22.83628,0.18053359816008835
VEN,AMR,2019,16.21392,11.54636,21.75661,0.1679221159578438
VNM,WPR,2010,22.36823,16.92947,27.87,0.2594168360239712
VNM,WPR,2011,20.67487,16.30723,24.56072,0.23424203995890822
VNM,WPR,2012,21.67103,17.43523,25.62555,0.2490517229844746
VNM,WPR,2013,22.62388,18.20533,26.60789,0.26321752613950083
VNM,WPR,2014,20.07941,16.05826,23.8354,0.22538947224448105
VNM,WPR,2015,20.46553,16.10585,24.56006,0.23112983002820225
VNM,WPR,2016,22.37486,17.96318,26.82913,0.25951540271853785
VNM,WPR,2017,20.09941,16.27475,23.81945,0.22568680767303803
VNM,WPR,2018,20.09202,16.58393,23.38909,0.22557694223218627
VNM,WPR,2019,20.8923,16.57951,24.31168,0.2374745220704655
VUT,WPR,2010,8.08733,3.22694,17.95026,0.0471059599399977
VUT,WPR,2011,8.2336,2.97472,17.73994,0.04928052259674921
VUT,WPR,2012,8.19068,3.15664,18.86681,0.04864244076706594
VUT,WPR,2013,8.31014,3.17078,17.4554,0.05041842528183682
VUT,WPR,2014,8.35515,2.96962,17.32652,0.05108757866380431
VUT,WPR,2015,8.62408,3.28804,19.07391,0.05508569950389582
VUT,WPR,2016,8.6638,3.066,18.26006,0.05567620766501001
VUT,WPR,2017,8.61743,2.84325,18.56003,0.054986835473900646
VUT,WPR,2018,8.80598,3.15614,18.92529,0.05778996522662162
VUT,WPR,2019,8.42148,3.25267,18.69164,0.05207369161261357
WPR,,2010,40.5019,38.4688,42.19954,0.5290059630620196
WPR,,2011,43.79521,38.90254,49.66564,0.5779668500730701
WPR,,2012,44.85072,39.81106,49.20901,0.5936588759828795
WPR,,2013,53.71691,51.20838,55.99363,0.7254704961487628
WPR,,2014,46.21053,44.14383,47.91228,0.6138748604381832
WPR,,2015,43.43547,41.77437,44.7554,0.5726186777196157
WPR,,2016,40.52195,38.96576,41.73386,0.529304041829148
WPR,,2017,39.57542,38.07958,40.68721,0.5152321966695459
WPR,,2018,34.67788,33.34179,35.70596,0.4424215889307967
WPR,,2019,33.03099,31.79842,34.04983,0.4179376517339859
WSM,WPR,2010,7.40466,2.83996,17.03043,0.0369568610893478
WSM,WPR,2011,7.48468,2.893,18.6846,0.03814650013900431
WSM,WPR,2012,7.55718,2.98803,18.94797,0.03922434106752338
WSM,WPR,2013,7.63588,2.97835,18.74372,0.04039435597889513
WSM,WPR,2014,7.55472,2.76371,17.77719,0.03918776880981087
WSM,WPR,2015,7.75524,2.9293,17.33713,0.042168853816523216
WSM,WPR,2016,7.61736,2.86898,18.18091,0.04011902337205135
WSM,WPR,2017,7.67308,2.77998,16.72639,0.04094739987601111
WSM,WPR,2018,7.77359,2.80564,17.09188,0.04244165907222426
WSM,WPR,2019,7.77989,2.66502,17.69455,0.042535319732219704
YEM,EMR,2010,38.82749,13.65455,77.62722,0.5041128923155145
YEM,EMR,2011,41.0284,14.20357,83.83901,0.5368333182187823
YEM,EMR,2012,42.48632,14.59384,87.91694,0.5585078816188724
YEM,EMR,2013,41.02003,14.20501,83.75157,0.5367088833419312
YEM,EMR,2014,38.27183,13.56773,75.95327,0.49585202210391577
YEM,EMR,2015,41.06106,14.19676,84.02299,0.5373188669736159
YEM,EMR,2016,39.90644,13.91332,80.67771,0.5201533953475926
YEM,EMR,2017,41.32087,14.26023,84.71218,0.5411814028582854
YEM,EMR,2018,41.6231,14.37299,85.3643,0.5456745871869244
YEM,EMR,2019,41.60944,14.40089,85.18297,0.54547150708922
ZAF,AFR,2010,18.69321,17.47492,20.596,0.20478115369119634
ZAF,AFR,2011,18.66777,17.4595,20.54912,0.20440294302607184
ZAF,AFR,2012,18.67658,17.47645,20.57321,0.2045339192823512
ZAF,AFR,2013,18.81701,17.62334,20.76243,0.20662165999396406
ZAF,AFR,2014,18.9779,17.76667,20.96493,0.20901357484899077
ZAF,AFR,2015,19.13945,17.87984,21.12182,0.2114153017731598
ZAF,AFR,2016,19.07406,17.8662,21.04971,0.21044316358949272
ZAF,AFR,2017,19.37741,18.04794,21.34448,0.21495299870213086
ZAF,AFR,2018,19.52362,18.15232,21.48502,0.2171266693525967
ZAF,AFR,2019,19.74802,18.25901,21.80176,0.22046277286100607
ZMB,AFR,2010,17.08674,7.6346,32.10759,0.1808981313954992
ZMB,AFR,2011,17.33064,7.71381,32.70253,0.18452413694675165
ZMB,AFR,2012,17.55181,7.79579,33.3096,0.18781222078344909
ZMB,AFR,2013,17.2438,7.68308,32.52307,0.18323310651595723
ZMB,AFR,2014,17.29111,7.69696,32.67522,0.18393645347220877
ZMB,AFR,2015,17.4341,7.75191,32.9936,0.18606225311867697
ZMB,AFR,2016,17.31679,7.69673,32.6977,0.18431823216247598
ZMB,AFR,2017,16.9852,7.65884,31.85362,0.17938855942471538
ZMB,AFR,2018,16.98833,7.65065,31.83176,0.17943509241928457
ZMB,AFR,2019,16.8967,7.65413,31.61356,0.17807285015335073
ZWE,AFR,2010,13.27519,7.11408,23.47849,0.12423268875968013
ZWE,AFR,2011,13.26777,7.11475,23.41997,0.1241223773156855
ZWE,AFR,2012,13.20859,7.08574,23.24645,0.12324256178258536
ZWE,AFR,2013,13.09511,7.05046,22.78039,0.12155548056095303
ZWE,AFR,2014,13.12364,7.06663,22.8495,0.12197962954978957
ZWE,AFR,2015,13.26748,7.11728,23.3931,0.12411806595197143
ZWE,AFR,2016,13.09256,7.05221,22.77944,0.12151757029381202
ZWE,AFR,2017,13.15097,7.08284,22.90228,0.12238593841291268
ZWE,AFR,2018,13.11527,7.06552,22.78507,0.12185519467293848
ZWE,AFR,2019,13.07553,7.04886,22.69996,0.12126438917639572
